"","D1_rep1","D1_rep2","D2_rep1","D2_rep2","D3_rep1","D3_rep2","D4_rep1","D4_rep2","D5_rep1","D5_rep2","D6_rep1","D6_rep2","D7_rep1","D7_rep2","D8_rep1","D8_rep2","D9_rep1","D9_rep2","D10_rep1","D10_rep2","D11_rep1","D11_rep2","D12_rep1","D12_rep2","W1_rep1","W1_rep2","W2_rep1","W2_rep2","W3_rep1","W3_rep2","W4_rep1","W4_rep2","W5_rep1","W5_rep2","W6_rep1","W6_rep2","W7_rep1","W7_rep2","W8_rep1","W8_rep2","W9_rep1","W9_rep2","W10_rep1","W10_rep2","W11_rep1","W11_rep2","W12_rep1","W12_rep2","cluster$cut"
"Bra020000",4.48751850606578,4.3016900655365,6.25820419593304,5.75151192445652,6.57563000330089,6.29756011525683,6.15509548480084,6.09895637531446,6.22628116411724,5.6633531593667,4.9424206684638,4.60897478834581,4.61739252769215,4.16702869106061,6.11601535326994,5.5211072874275,6.51990668367777,5.99899427141911,5.94019729581993,6.21290390570005,6.09217783277079,5.84991671734004,4.82626373347361,4.67757589343544,5.13642519814415,4.69552619727517,6.11321707534053,6.0308039513159,6.47021633904833,6.64056453551018,6.41972595783105,6.33292986965226,6.10017031975698,5.87748905682879,4.88291200133235,4.89538987847521,4.24401935501619,4.17469403397373,5.97560038201363,5.62924003395155,6.38631778047263,6.29426784274103,6.161585410132,6.04599331265136,5.871961897355,5.82156991785383,4.97213660386687,5.21484364181759,1
"Bra020098",5.62339868237726,5.65868278136908,7.15936680974374,6.81226717025983,7.50287952854406,7.39754629261807,7.092281448755,7.07146236255662,6.71770383743853,6.50731260441194,5.46757946722501,5.24679189340492,5.48032329406878,5.26810871737255,7.31224766667055,6.65011830295957,7.40905143853856,6.9953714505722,6.82652306512788,6.88653795410986,7.06824086131282,6.60657251490405,5.56504875003326,5.48465052570245,6.04090119547472,5.68955356688002,6.97100316058855,7.11129219285109,7.34387857576382,7.72193994599855,7.24284064908346,7.39495994211714,6.92850060979141,6.7141493347906,5.72417002099241,5.96743147877856,5.24589872142711,5.12098638094166,6.98769604520226,6.71789572345875,7.20222179639787,7.14849691958617,6.93292337383563,6.96395956466427,6.71792313366406,6.60780373597491,5.58667168262122,6.12090968236518,1
"Bra021041",8.1354373926197,7.97774357239491,7.8688102108074,7.73169238613295,8.05442524173625,7.96420800086976,7.88688542034496,7.84602939261077,8.03578884257097,7.92034094457094,7.94318291647001,7.81754651637251,7.57391222522777,7.58135124716878,7.38505996144454,7.08748405719788,7.44997398581035,7.30913070227801,7.26525872361221,7.26854667867127,7.99419501458789,7.86421710344315,7.92733353171248,7.76386301001296,8.33552434491499,8.22329221493208,7.84381429732553,8.27391678983012,7.9597006148928,8.10171835207206,7.93728553426552,8.20739020189439,8.15305035780699,8.27594289351247,8.22897256976016,8.32245097707301,7.93451060435754,8.18906348475619,7.94540286676866,7.85289150319539,7.81925943011764,7.98889482783121,7.48017624361424,7.59303997757921,8.00688144778126,8.02365456690624,7.97308313962078,8.210432701072,7
"Bra021914,Bra021915",5.53618970104243,5.4743419372677,6.7287776506818,6.27769841085011,6.88285088028705,6.61218586552026,6.46032810616391,6.48767124068533,6.06969787084282,5.96105836275378,5.51913613671672,5.57615627824868,5.41746436927403,5.25209013180246,6.48583091840259,6.01591677210688,6.57357296820157,6.30566962423693,6.10405354507434,6.31165205645195,6.17035774504628,5.97920680950944,5.45639877344824,5.42396467542422,5.82085801829754,5.45937259808747,6.55346034568288,6.6821378388564,6.81860773995722,7.12337650280857,6.84579110371371,6.66207729238358,6.33037374906294,6.04570724842535,5.67749414787152,5.769446461582,5.39597448117154,5.25234374654694,6.39493594100182,6.11530796826668,6.57115344992659,6.46364370741548,6.52979440319394,6.41020710089717,6.08253016062125,6.04144013007297,5.67613762307154,5.84308187775393,1
"Bra021937",7.66086588368266,7.39012595421682,8.25492467314516,8.2231763517105,8.10532712411183,8.36998550224685,8.42337227308565,8.37756194111564,7.9636417350561,7.93459316336353,7.41958102568358,7.24406884340546,6.96347412397489,7.15276143610331,8.06473737652342,7.99012098670741,8.34777636968543,8.31711861773712,8.34460660877343,8.2044488767767,8.1436791210857,8.00616896560022,7.79753832416293,7.56561240692924,7.62213237378331,7.77497808876247,8.43401098906747,8.41850200327608,8.57922541269821,8.80391153410159,8.64424927061853,8.86979739461579,8.34526773502607,8.6149196085009,7.92560191080597,8.17557948952224,7.68545664689413,7.73786924970898,8.14323013477689,8.42910122189152,8.62001083040244,8.65594209643987,8.48225537231003,8.42265350114972,8.17436646740501,8.33153056502775,8.16065804680837,7.96452570576625,1
"Bra022809",7.33911065489724,7.50450916713285,6.42110377111404,6.48937915888083,5.71129941373395,5.80809668878353,5.50730626076214,5.35122194857359,5.48784324873878,5.46919571336297,5.76178257697045,5.6693471398004,6.95208890257042,6.96696104376301,6.00423170440522,6.18478808448697,5.18198905064218,5.57104572038597,5.13342789682628,5.25133280757817,4.96604279245181,5.19078471846491,5.40743433384974,5.53853195580646,7.19178963307619,7.26874315656117,6.47684825202154,6.81851826930831,5.53089476129241,5.77164528535584,5.63078694771126,5.81267534249976,5.36090852083524,5.4568258580445,5.91381092992763,5.80986971658389,6.61851471495919,6.81297305569507,6.27886942810769,6.61709567776677,5.14971867171636,5.31674312030907,5.4375373683478,5.593748157304,4.93049134891366,5.33427507330923,5.65826861805767,5.76611807126662,9
"Bra023072",6.17145104630421,6.11752674613396,6.68331748657896,6.55955452441274,6.59990391827268,6.48374968581,6.87849239264555,6.95613798762999,6.39058171003829,6.44939629708678,5.90533645715308,5.94552577210622,5.87210723161743,5.97282129623414,6.63095144640611,6.66100845516057,6.98870740620022,6.82686622653697,7.03936873284677,7.0907581789546,6.80793445989789,6.80404064819365,6.45865432126752,6.59358234891682,6.64885367593396,6.74358228650338,6.85830432157564,7.01851177841907,6.74619182008013,6.73753805017133,6.92821633257162,6.95948038176745,6.75835648293992,6.67939564659221,6.43495342281318,6.59784548184026,6.43517518056019,6.31985995258045,6.62475013679884,6.6398833131998,7.00629802390037,6.88923015239289,6.90874086724047,7.05785096515714,6.78176623393827,6.82017896241519,6.91288933622996,6.96577274305559,1
"Bra023434",6.7582098872283,6.69242719808971,5.56506703425317,5.86636154910229,3.96224360935121,4.08129701413827,4.74809621933674,4.5823512654848,5.56082498634084,5.58880456701555,6.61880540122965,6.75128964031577,6.6579829188982,6.81619008272725,5.29857767486849,5.34920248394183,4.35867053924974,4.3941436801116,4.75546446479499,4.85292769757938,5.38484417584532,5.42599296561811,6.65202751295585,6.65533751609076,6.87887244768225,6.79915208079804,5.4914779468475,5.59731067114316,3.95606594809793,4.03332608441684,4.50011367744031,4.72560484100889,5.29875727753132,5.33745777773455,6.49612196071935,6.58302107075042,6.71148114041036,6.77019475495132,5.63368113184476,5.55830131287623,4.10967815139454,4.16401388852506,4.57342906277808,4.87932347985899,5.12473755743224,5.23200448826047,6.42544251977567,6.32205973480386,4
"Bra023518",5.49156773509049,5.58764702105056,5.43276235908058,5.56094417806009,5.29334473207445,5.25355064446429,5.39644038163853,5.45144851868154,5.35573165340861,5.4750881264142,5.38685232336569,5.31270873253368,5.12220471944694,5.28094518188193,5.29051287386569,5.42120646487907,5.29630688935,5.21727337592718,5.25782907016793,5.48044932538701,5.45225936410907,5.63161361866098,5.65886269114219,5.75755402221787,5.80651740063137,5.89663514130291,5.57687279233712,5.62754847549929,5.36462145508084,5.18625094854276,5.42730446244008,5.4813990534623,5.572001349515,5.36135078754028,5.60428189906495,5.47780359023252,5.40347906577278,5.41745424233856,5.45066030939402,5.50900852981056,5.32203629295805,5.24259107406878,5.19307782154637,5.33662259558015,5.46340339433712,5.53275643430976,5.60533135178436,5.96294226335448,3
"Bra024366,Bra024367",6.89912728198134,6.88772021635919,6.86235219953202,6.69591032139768,6.7972594604284,7.25087632774161,6.95628902658394,6.95878468794281,7.13621189761542,7.14826302208457,6.92163864812446,6.86176930997491,6.44534267503828,6.70628188585102,6.29099383456386,6.10259724801246,6.48600636501052,6.37692760425213,6.24144361668657,6.23317098155754,6.91611831474902,6.98628577489052,6.82257720396775,6.7788919070917,7.58407557182016,7.25941373616463,7.08308569047193,7.34902905310401,7.05911728945632,7.30410942605998,7.13734981935777,7.35789504374977,7.1141900090718,7.46487243833463,7.178425834273,7.27039812213248,6.94847236342501,7.15317705960067,6.89307092394909,6.94123545267154,6.70577060301978,6.9178016909668,6.5364197458692,6.65227136530459,6.93867394038525,7.07888731504626,7.13510386837295,7.22245682592747,7
"Bra025534",9.93846223596681,9.89048469303921,9.84401523940311,9.80578255842732,9.7132198091546,9.93703977665346,9.80684119252327,9.81440462135312,9.86668083962135,9.96192858387333,9.76375348348509,9.75647459528786,9.5644562921058,9.72328721154248,9.49478359791152,9.41078628075906,9.41976008217833,9.4202402651694,9.38814862921314,9.49584303768189,9.81941272620656,9.92917406399987,9.72444904975963,9.70076047404703,10.4583348355783,10.3284617606801,10.0132668350912,10.3246981134561,9.87883567253793,10.2044733311002,9.89755961074765,10.1831515075036,10.0049648004371,10.343152396471,9.88306479261772,10.1578521691417,9.89907439895505,10.0789513413948,9.88589004138649,9.99067128397527,9.60456805438543,9.81024064446083,9.65629077758217,9.74361257878259,9.93587811584677,10.0617087046606,10.0580999884934,10.0389738435742,7
"Bra025733",5.80776706176642,5.71809854664714,4.12259818041545,4.07379453184467,3.71696895210818,3.77441810410581,4.56010962915776,4.61136126391975,5.45832622201935,5.50166524520647,6.04867431680805,5.97351484773984,5.53383740932265,5.6667821512162,4.75485009847384,5.09221166737982,3.82310734044456,4.01233625037638,5.5670586262992,5.41780526795887,6.10045419749365,6.14662874966068,7.09539702279256,6.87323492194942,5.58056158644258,5.74539600909941,4.18979293782026,4.11523304836736,3.34560927217331,3.55419589398473,4.48756352426582,4.33853851368556,5.04325262726744,4.79330807522015,6.13247196792454,5.68868672394576,5.55087912253856,5.68117093213689,4.76588476960709,4.89690634005729,3.76181714250714,3.51761585193571,4.78376569535889,4.7688565434471,5.89261445632793,5.82453366345243,6.86185613824016,6.37707688507899,2
"Bra025926",7.31772011473076,7.37464828629872,5.63475878555563,5.69704261394981,4.03119225889922,3.83775154240178,4.67429115205458,4.39721426599361,5.60516242366465,5.57030808802172,6.66372886935582,6.7325541280587,7.59983103757177,7.50648610914442,5.58206518645421,5.75669508143174,4.30166080372604,4.22076331748012,4.78499073186371,4.67882123563714,5.51942238791816,5.74364152414402,6.74515664223119,6.69723170643806,7.19278595925112,7.07768095449408,5.48647304569329,5.62340453555851,4.27291153201594,3.90868803525476,4.5717435436901,4.51167043757037,5.35418766105106,5.35495986378009,6.49762354183147,6.42123171632451,7.32429757797498,7.21902327539525,5.88615747404304,5.87506492628733,4.288956484835,4.44917836582551,4.5440278255416,4.68785574366622,5.58368454864348,5.07027768645562,6.85223610296955,6.22689766588945,4
"Bra026846",4.28736147344359,4.41429792853919,5.42128390124456,5.25850761827953,5.40535934044777,4.9866794244862,5.36078564490772,5.35976712727828,4.68823631929525,4.7404095214582,4.47797516024917,4.59898445930874,4.27965700653368,4.54695000643485,5.24747944909624,5.32585768906012,5.70638688368025,5.4692510768155,5.27530136899503,5.26107943232032,4.99534431286028,5.06291176491675,4.67228955251863,4.63571957118642,4.13583854578932,4.13811817761461,5.23499557200419,4.91838623444635,5.43991563593063,5.13017309126122,5.3635986347365,5.17638660729196,4.81780741959166,4.46293573171038,4.5578940525947,4.43552858861927,4.50841597501534,4.54217755380657,5.17974988729563,5.35246546549978,5.63369275504645,5.39751891186995,5.29648677491032,5.35676358510543,5.11214546417057,5.05247675873806,4.57031112431881,4.40942488150401,5
"Bra027196",5.14159627838382,5.03169954882576,5.6136907649201,5.48681732707634,5.40481458546166,5.48893269250912,5.44181211208991,5.32944655156827,5.13424969478525,5.01351585738832,5.13917067625405,4.99729692452061,4.5743982536267,4.88457350143606,5.09515224499035,4.93940995951024,5.03506079690511,4.99222459899486,4.92958745354845,4.99560662269483,5.0212976023171,5.14125293332858,5.07515179840804,5.10971575634289,5.62917007775213,5.41127708721297,5.56232791472751,5.5839251908326,5.48780145427549,5.43642838805255,5.53403980739874,5.45378423256827,5.41561333525509,5.13234240624199,5.2278488735334,5.07465100010072,5.14086452793192,5.02950147543243,5.32034025687128,5.17769858154475,5.23308276010263,5.30437231446325,5.10698476075061,5.34508761924229,5.0576062307853,5.14496815957165,5.25862444713515,5.54226733747334,6
"Bra027577,Bra027578",5.12044733160531,4.96684571765274,6.37355599560759,6.38093200163179,6.47320244331315,6.60757444148477,6.44631082626057,6.4376106043023,5.78605002065927,5.5010123245543,4.86681403675101,4.90741467960388,4.5126124808934,4.8965431158559,6.4044706029407,6.05076287387219,6.55705620476384,6.30937448619777,6.01866310251932,6.3783486172498,5.8168121530787,5.81663298336109,4.93960272035604,5.17812501527445,5.29953773957278,5.01953290820724,6.43089407423108,6.56027932929825,6.66826098121115,6.77965370199812,6.54143275317968,6.48190112294893,5.92067917428996,5.9729522238679,4.91903968835636,5.40397662321088,4.87534758284479,4.54079603871073,6.02642606077599,5.94813124111185,6.54870479307979,6.77511640443559,6.53887800119779,6.56784810684542,5.98273352400973,5.97864411362655,5.19639458971923,5.38636606990365,1
"Bra027754",5.68907546954531,5.94071411885439,5.92691742080331,5.99105239780222,6.06543875444947,6.03405060254507,5.79705968303469,6.05065405610756,5.90812357284579,5.70808236914227,5.49904859773388,5.42746873478422,5.23216954294798,5.61954506573554,5.34475394636101,5.34571925653594,5.42955905863469,5.7966678314448,5.54780145246108,5.47579178599009,5.79135306426016,5.66255302650334,5.27977584895834,5.54140022713487,5.62012596478455,5.64525780827818,5.84177943870576,5.79479533621656,5.73110719389558,5.90394931048214,5.87401492537603,5.91079740906386,5.81891956570437,5.69832128603372,5.55995672905429,5.60512685732938,5.59522913086069,5.70506279914609,5.73625308757522,5.49215442782247,5.650968428764,5.64702087453105,5.5495367225317,5.58312790979664,5.56852163785812,5.72647158810143,5.47789423353831,5.60021324843278,6
"Bra027877",8.07287754737796,8.13842028643015,7.35278500339203,7.31532167886981,5.88380407383319,5.81539866739912,6.16045031635702,6.09178233193432,6.72623178566729,6.74023949941705,7.5682601688014,7.5972033871869,7.87452034907472,8.0727918181067,7.16661503118243,7.32660925100527,5.96730235502904,5.91945450183384,6.11568875094368,6.00587826157565,6.35758895121311,6.59433804164272,7.37504812225473,7.31010377268076,7.99613448972071,7.9018684993867,7.35437281581261,7.26961295143309,5.85407546212155,6.14122840555475,5.77925709346714,6.08300907838162,6.37405006389454,6.66197756774053,7.34618570990804,7.39585969582542,7.7684225483254,8.0141041832657,7.31584696050107,7.41074812818595,6.03323797229344,6.02388517389233,5.80718488012155,6.21518739102884,6.25239105779619,6.35909943253201,7.14362810695073,7.15268032487275,4
"Bra028113,Bra028114",5.95187915771312,5.9767279298105,4.90649139475521,5.14632937343578,4.85100939256846,4.85322221122211,4.91809041346983,5.05295054522099,5.47018867610243,5.59864211616178,5.80185706603506,5.99171230326141,5.87131387325639,6.04259181114742,4.8894346028682,4.94555152237407,4.66431785397456,4.86944208625671,4.77956966161226,5.02426204826457,5.38555183196039,5.60888019314598,5.88160344540464,5.80050132462343,6.18257709975579,5.80523827612155,4.75443324888475,5.05985708760158,4.70795541482678,4.86358169600559,4.78599511368836,4.88544258309545,5.32601594516716,5.5564232841359,5.74310560423169,5.82712036755862,5.79778342033006,6.03160472122155,5.08085376104539,5.3818509239686,4.77167961540054,4.87882341394817,4.60738358150618,4.71494883178722,5.34948559153182,5.26824723232904,5.80497508970524,5.49483798810342,4
"Bra028309,Bra028310",5.48693957546376,5.29031749537599,4.25793087273233,4.22154458892476,3.69800728244486,3.35460731106976,3.86151871910722,3.83397289446317,4.2058225672034,4.24052041390529,4.66286060338224,4.91080460301348,5.78703276340193,5.37266311219344,4.54008308082997,4.76552944232734,4.16612892966996,4.22834156044584,4.33002768894462,4.12972812274479,4.08019715526847,4.02177285610435,4.59921661104246,4.64443315240625,5.48505000269485,5.29308350591601,4.4265465559769,4.40547507438752,3.5764858584608,3.467605550083,3.65643916501647,3.40426281138854,4.0658996897088,4.0231311296672,4.57554227214206,4.69275636461728,5.46062135134874,5.34316261437236,4.45562312740044,4.37869888401401,3.97200330380836,3.49381382858936,4.3891744224453,3.75078870592785,4.25281678923596,4.28217288914767,4.939532201083,4.23575768998086,4
"Bra028546",4.90210735438457,5.087526488157,6.74328606180987,6.57960256223813,6.88069776803879,7.08446826490573,6.58347997121851,6.78740634364307,5.6723998824226,5.75445462871694,4.49961631292225,4.47816936583603,4.81257523546895,5.11304617127066,6.70890454181376,6.56677102025971,6.9677334909906,6.67287788119757,6.36294498109902,6.72436377774521,5.92343208073244,6.03933363595465,4.73055301122294,4.98816658671506,5.09857115001773,5.10847845707252,6.72313530156373,6.91004904237145,6.96855160336395,7.37649008774644,6.92451562222992,7.14231131824596,6.15341421545019,6.0858027872392,4.82748879253771,5.23927582588256,4.33428937724579,4.61144389283976,6.28753878403841,6.27638499761593,6.86173209626145,7.07890865747817,6.67544900197289,6.78524974095803,5.80927809179195,6.16892478698711,4.71459172293297,5.85214369880125,1
